data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2013-01-06,201302,46.0,46,46,46,0.99959207,3.0674007,0,1,150140220130219589,2023-08-20,0,2.361124,1499641,23.7142857142857,99.1428571428571,0,1.0,1,86.5564742857143,6E+1,26.4719992857143,32.4285714285714,14.0,,,,,38458
2012-12-30,201301,24.0,24,24,24,0.8624576,1.600383,0,1,150140220130119589,2023-08-20,0,1.4041983,1499641,24.5714285714286,95.7142857142857,0,0.0,1,82.3189294285714,51.8571428571429,27.4858711428571,33.2857142857143,10.0,,,,,38458
2012-12-23,201252,14.0,14,14,14,0.22582747,0.93355674,0,1,150140220125219589,2023-08-20,0,0.7688004,1499641,24.7142857142857,94.8571428571429,0,0.0,0,77.8547871428571,47.4285714285714,28.3151491428571,34.4285714285714,4.0,,,,,38458
2012-12-16,201251,20.0,20,20,20,0.38240147,1.3336525,0,1,150140220125119589,2023-08-20,0,0.9125151,1499641,24.5714285714286,95.4285714285714,0,0.0,0,76.7097771428571,51.7142857142857,28.6185084285714,34.4285714285714,3.0,,,,,38458
2012-12-09,201250,12.0,12,12,12,0.026418027,0.8001915,0,1,150140220125019589,2023-08-20,0,0.51597995,1499641,25.2857142857143,89.7142857142857,0,0.0,0,68.7653158571429,45.2857142857143,29.9400355714286,35.5714285714286,3.0,,,,,38458
2012-12-02,201249,26.0,26,26,26,0.7056769,1.7337483,0,1,150140220124919589,2023-08-20,0,1.1671373,1499641,24.8571428571429,92.7142857142857,0,0.0,1,67.789588,43.4285714285714,29.921863,35.4285714285714,12.0,,,,,38458
2012-11-25,201248,27.0,27,27,27,0.6616668,1.8004309,0,1,150140220124819589,2023-08-20,0,1.122862,1499641,25.2857142857143,92.1428571428571,0,0.0,1,69.9773271428571,47,29.9860004285714,35.4285714285714,9.0,,,,,38458
2012-11-18,201247,17.0,17,17,17,0.06819014,1.1336046,0,1,150140220124719589,2023-08-20,0,0.63644105,1499641,24.8571428571429,89.7142857142857,0,0.0,0,67.8705564285714,44,29.7749797142857,35.1428571428571,9.0,,,,,38458
2012-11-11,201246,24.0,24,24,24,0.4017789,1.600383,0,1,150140220124619589,2023-08-20,0,0.93242055,1499641,24.4285714285714,91.1428571428571,0,0.0,1,67.324023,43.4285714285714,29.6442331428571,34.8571428571429,10.0,,,,,38458
2012-11-04,201245,30.0,30,30,30,0.7998418,2.0004787,0,1,150140220124519589,2023-08-20,0,1.2562377,1499641,24.5714285714286,90.4285714285714,0,0.0,1,67.4094864285714,43.4285714285714,29.680839,35,11.0,,,,,38458
2012-10-28,201244,29.0,29,29,29,0.67149466,1.9337962,0,1,150140220124419589,2023-08-20,0,1.1266245,1499641,25.4285714285714,91.8571428571429,0,0.0,1,68.778797,45.2857142857143,30.0782247142857,35.4285714285714,7.0,,,,,38458
2012-10-21,201243,16.0,16,16,16,0.037025977,1.0669221,0,1,150140220124319589,2023-08-20,0,0.57949114,1499641,24.4285714285714,91.1428571428571,0,0.0,0,68.8752444285714,43.5714285714286,29.3269247142857,34.7142857142857,4.0,,,,,38458
2012-10-14,201242,30.0,30,30,30,0.6962648,2.0004787,0,1,150140220124219589,2023-08-20,0,1.1459228,1499641,24.8571428571429,92.5714285714286,0,0.0,1,69.946907,47.7142857142857,29.478653,34.8571428571429,11.0,,,,,38458
2012-10-07,201241,27.0,27,27,27,0.7343171,1.8004309,0,1,150140220124119589,2023-08-20,0,1.1930892,1499641,24.8571428571429,94.1428571428571,0,0.0,1,71.6573057142857,43.4285714285714,29.3194954285714,34.4285714285714,12.0,,,,,38458
2012-09-30,201240,32.0,32,32,32,0.9144484,2.1338441,0,1,150140220124019589,2023-08-20,0,1.4515697,1499641,24.7142857142857,91.1428571428571,0,0.0,1,68.81462,47,29.7039217142857,35,12.0,,,,,38458
2012-09-23,201239,16.0,16,16,16,0.0778643,1.0669221,0,1,150140220123919589,2023-08-20,0,0.64116526,1499641,24.8571428571429,92.5714285714286,0,0.0,0,69.3809522857143,46.5714285714286,29.693122,35,7.0,,,,,38458
2012-09-16,201238,24.0,24,24,24,0.21569273,1.600383,0,1,150140220123819589,2023-08-20,0,0.80763215,1499641,24.4285714285714,94,0,0.0,1,69.8219364285714,46,29.4812778571429,34.5714285714286,8.0,,,,,38458
2012-09-09,201237,20.0,20,20,20,0.03256441,1.3336525,0,1,150140220123719589,2023-08-20,0,0.6008653,1499641,24.2857142857143,95.7142857142857,0,0.0,0,72.761905,49.1428571428571,28.9841271428571,34.2857142857143,9.0,,,,,38458
2012-09-02,201236,35.0,35,35,35,0.3609953,2.3338919,0,1,150140220123619589,2023-08-20,0,0.92050374,1499641,24.1428571428571,94,0,0.0,1,70.7919585714286,47.2857142857143,29.3949204285714,34.5714285714286,12.0,,,,,38458
2012-08-26,201235,31.0,31,31,31,0.07670545,2.0671613,0,1,150140220123519589,2023-08-20,0,0.7175974,1499641,24.2857142857143,94.8571428571429,0,0.0,1,72.0588121428571,49.8571428571429,29.222019,34.2857142857143,14.0,,,,,38458
2012-08-19,201234,35.0,35,35,35,0.16022962,2.3338919,0,1,150140220123419589,2023-08-20,0,0.7997929,1499641,24.5714285714286,95.7142857142857,0,0.0,1,74.3544962857143,45.2857142857143,28.8253965714286,34.5714285714286,6.0,,,,,38458
2012-08-12,201233,50.0,50,50,50,0.86039084,3.3341312,0,2,150140220123319589,2023-08-20,0,1.2561417,1499641,24.5714285714286,95.7142857142857,1,0.0,1,76.7150092857143,54.1428571428571,28.551823,33.8571428571429,19.0,,,,,38458
2012-08-05,201232,44.0,44,44,44,0.86454237,2.9340355,0,1,150140220123219589,2023-08-20,0,1.2820115,1499641,24.4285714285714,97.4285714285714,1,0.0,1,78.8210642857143,53,28.3428605714286,33.7142857142857,16.0,,,,,38458
2012-07-29,201231,43.0,43,43,43,0.91933066,2.867353,0,1,150140220123119589,2023-08-20,0,1.3851818,1499641,25.1428571428571,98.4285714285714,1,0.0,1,80.0436757142857,54,28.7389097142857,33.4285714285714,22.0,,,,,38458
2012-07-22,201230,31.0,31,31,31,0.48759776,2.0671613,0,1,150140220123019589,2023-08-20,0,0.9922011,1499641,24.8571428571429,1E+2,0,0.0,1,80.4634927142857,52,28.6364262857143,34,15.0,,,,,38458
2012-07-15,201229,31.0,31,31,31,0.30479357,2.0671613,0,1,150140220122919589,2023-08-20,0,0.88256043,1499641,23.8571428571429,1E+2,0,0.0,1,82.9025214285714,50.2857142857143,27.9657421428571,33.7142857142857,15.0,,,,,38458
2012-07-08,201228,28.0,28,28,28,0.057667006,1.8671135,0,1,150140220122819589,2023-08-20,0,0.6836346,1499641,24,1E+2,0,0.0,1,86.5124742857143,51.1428571428571,27.2890777142857,33.1428571428571,15.0,,,,,38458
2012-07-01,201227,35.0,35,35,35,0.09118904,2.3338919,0,1,150140220122719589,2023-08-20,0,0.74482185,1499641,24.5714285714286,1E+2,0,0.0,1,81.8408985714286,52,28.2292352857143,33.7142857142857,17.0,,,,,38458
2012-06-24,201226,41.0,41,41,41,0.15138485,2.7339876,0,1,150140220122619589,2023-08-20,0,0.80676395,1499641,24,1E+2,0,0.0,1,78.0692577142857,46.1428571428571,28.5626167142857,34.2857142857143,23.0,,,,,38458
2012-06-17,201225,47.0,47,47,47,0.32051376,3.1340835,0,1,150140220122519589,2023-08-20,0,0.9106815,1499641,23.7142857142857,99.1428571428571,0,0.0,1,77.9930085714286,54,28.5544221428571,33.8571428571429,17.0,,,,,38458
2012-06-10,201224,56.0,56,56,56,0.57797176,3.734227,0,2,150140220122419589,2023-08-20,0,1.0380887,1499641,24.2857142857143,1E+2,1,0.0,1,81.3158607142857,55.4285714285714,28.3971321428571,34,30.0,,,,,38458
2012-06-03,201223,49.0,49,49,49,0.15454963,3.2674487,0,2,150140220122319589,2023-08-20,0,0.82286805,1499641,24.7142857142857,98.2857142857143,1,0.0,1,83.0834548571429,57.1428571428571,28.3781094285714,33.7142857142857,27.0,,,,,38458
2012-05-27,201222,51.0,51,51,51,0.055550296,3.4008138,0,2,150140220122219589,2023-08-20,0,0.74658114,1499641,24.7142857142857,1E+2,1,0.0,1,80.5214208571429,55.5714285714286,28.7619048571429,34.1428571428571,17.0,,,,,38458
2012-05-20,201221,62.0,62,62,62,0.038799606,4.1343226,0,2,150140220122119589,2023-08-20,0,0.7455184,1499641,24.2857142857143,99.1428571428571,1,0.0,1,79.6514555714286,55.2857142857143,28.7002571428571,34.2857142857143,26.0,,,,,38458
2012-05-13,201220,62.0,62,62,62,0.0020195835,4.1343226,0,2,150140220122019589,2023-08-20,0,0.63181883,1499641,24.5714285714286,1E+2,1,0.0,1,84.0139514285714,56.8571428571429,28.1706384285714,34,32.0,,,,,38458
2012-05-06,201219,80.0,80,80,80,0.031577494,5.33461,0,4,150140220121919589,2023-08-20,0,0.76053244,1499641,24.2857142857143,1E+2,1,0.0,2,84.9075257142857,59.5714285714286,27.8556267142857,33.5714285714286,49.0,,,,,38458
2012-04-29,201218,111.0,111,111,111,0.4632174,7.4017715,0,4,150140220121819589,2023-08-20,0,0.9877432,1499641,24.4285714285714,1E+2,1,0.0,2,86.1710157142857,60.2857142857143,27.7294348571429,33.7142857142857,47.0,,,,,38458
2012-04-22,201217,103.0,103,103,103,0.07717966,6.8683105,0,4,150140220121719589,2023-08-20,0,0.82781506,1499641,24.5714285714286,1E+2,1,0.0,2,89.6469455714286,59.2857142857143,27.2152891428571,32.7142857142857,51.0,,,,,38458
2012-04-15,201216,104.0,104,104,104,0.024177708,6.9349933,0,4,150140220121619589,2023-08-20,0,0.7738859,1499641,24.4285714285714,1E+2,1,0.0,2,86.1771292857143,61.5714285714286,27.5402992857143,32.7142857142857,55.0,,,,,38458
2012-04-08,201215,132.0,132,132,132,0.14075138,8.802107,0,4,150140220121519589,2023-08-20,0,0.8796841,1499641,24.4285714285714,1E+2,1,0.0,2,85.1979664285714,61.1428571428571,27.6150412857143,33.2857142857143,66.0,,,,,38458
2012-04-01,201214,138.0,138,138,138,0.009561894,9.202203,0,4,150140220121419589,2023-08-20,0,0.76818097,1499641,24.7142857142857,1E+2,1,0.0,2,86.668115,63.5714285714286,27.7362531428571,33,69.0,,,,,38458
2012-03-25,201213,125.0,125,125,125,2.9615478e-06,8.335328,0,4,150140220121319589,2023-08-20,0,0.60389036,1499641,23.8571428571429,1E+2,0,0.0,2,91.9421594285714,72,26.2008884285714,30.2857142857143,61.0,,,,,38458
2012-03-18,201212,196.0,196,196,196,0.089273386,13.069795,0,4,150140220121219589,2023-08-20,0,0.8768943,1499641,24.4285714285714,1E+2,1,0.0,2,87.9983157142857,63.2857142857143,27.1504267142857,32.5714285714286,104.0,,,,,38458
2012-03-11,201211,207.0,207,207,207,0.21823725,13.803304,0,4,150140220121119589,2023-08-20,0,0.92774767,1499641,24.1428571428571,1E+2,1,0.0,2,89.9150171428571,68.5714285714286,26.5374665714286,31.1428571428571,100.0,,,,,38458
2012-03-04,201210,233.0,233,233,233,0.9168691,15.537052,0,4,150140220121019589,2023-08-20,0,1.141617,1499641,23.5714285714286,1E+2,0,0.0,2,87.4069715714286,64.1428571428571,26.680186,31.8571428571429,122.0,,,,,38458
2012-02-26,201209,239.0,239,239,239,0.9935603,15.937148,0,4,150140220120919589,2023-08-20,0,1.2730696,1499641,23.5714285714286,1E+2,0,1.0,2,88.022127,62.1428571428571,26.3935391428571,32.1428571428571,130.0,,,,,38458
2012-02-19,201208,210.0,210,210,210,0.80241674,14.003351,0,4,150140220120819589,2023-08-20,0,1.0883543,1499641,24,1E+2,0,0.0,2,86.0487757142857,62.1428571428571,27.0234204285714,32.5714285714286,103.0,,,,,38458
2012-02-12,201207,157.0,157,157,157,0.009315367,10.4691725,0,4,150140220120719589,2023-08-20,0,0.77940553,1499641,22.8571428571429,1E+2,0,0.0,2,90.6438444285714,67.8571428571429,25.4526304285714,30.2857142857143,85.0,,,,,38458
2012-02-05,201206,203.0,203,203,203,0.61620545,13.536573,0,4,150140220120619589,2023-08-20,0,1.0299604,1499641,24,98.2857142857143,0,0.0,2,87.6168785714286,68.4285714285714,26.5050782857143,31,110.0,,,,,38458
2012-01-29,201205,210.0,210,210,210,0.9429186,14.003351,0,4,150140220120519589,2023-08-20,0,1.1738627,1499641,24.2857142857143,99.1428571428571,1,0.0,2,79.4828664285714,55,28.2440375714286,34.1428571428571,112.0,,,,,38458
2012-01-22,201204,203.0,203,203,203,0.9932083,13.536573,0,4,150140220120419589,2023-08-20,0,1.2984935,1499641,24,1E+2,0,1.0,2,88.0379471428571,54.7142857142857,26.561947,32.5714285714286,100.0,,,,,38458
2012-01-15,201203,191.0,191,191,191,0.9986353,12.736382,0,4,150140220120319589,2023-08-20,0,1.3949001,1499641,23.4285714285714,99.1428571428571,0,1.0,2,86.1274442857143,58.8571428571429,26.3628692857143,31.5714285714286,110.0,,,,,38458
2012-01-08,201202,137.0,137,137,137,0.9193416,9.13552,0,4,150140220120219589,2023-08-20,0,1.1931276,1499641,24.5714285714286,97.4285714285714,1,0.0,2,81.6535985714286,59,28.0717805714286,33.5714285714286,76.0,,,,,38458
2012-01-01,201201,160.0,160,160,160,0.9998534,10.66922,0,4,150140220120119589,2023-08-20,0,1.5724372,1499641,24.8571428571429,96.5714285714286,0,1.0,2,79.265245,48.5714285714286,28.4501511428571,38,93.0,,,,,38458
2011-12-25,201152,99.0,99,99,99,0.34914953,6.60158,0,4,150140220115219589,2023-08-20,0,0.9472045,1499641,25.125,92.125,0,0.0,2,73.0573385,48.75,29.5014245,34.875,51.0,,,,,38458
2011-12-18,201151,97.0,97,97,97,0.08102576,6.4682145,0,4,150140220115119589,2023-08-20,0,0.8261043,1499641,24.7142857142857,94.1428571428571,0,0.0,2,72.5109885714286,47.2857142857143,29.4238908571429,35,48.0,,,,,38458
2011-12-11,201150,96.0,96,96,96,0.010267484,6.401532,0,4,150140220115019589,2023-08-20,0,0.7342375,1499641,24.8571428571429,94,0,0.0,2,72.0183142857143,48.2857142857143,29.702686,35.1428571428571,49.0,,,,,38458
2011-12-04,201149,123.0,123,123,123,0.165882,8.201963,0,4,150140220114919589,2023-08-20,0,0.8869954,1499641,24.7142857142857,94,0,0.0,2,71.418105,43.8571428571429,29.586709,35,71.0,,,,,38458
2011-11-27,201148,129.0,129,129,129,0.46318492,8.602058,0,4,150140220114819589,2023-08-20,0,0.9886099,1499641,25.1428571428571,95,0,0.0,2,74.2366715714286,46.8571428571429,29.504273,34.8571428571429,68.0,,,,,38458
2011-11-20,201147,148.0,148,148,148,0.99418324,9.869029,0,4,150140220114719589,2023-08-20,0,1.3729547,1499641,24.5714285714286,97.4285714285714,0,1.0,2,74.0842242857143,49.4285714285714,29.576239,34.8571428571429,86.0,,,,,38458
2011-11-13,201146,150.0,150,150,150,0.9999585,10.002394,0,4,150140220114619589,2023-08-20,0,1.6754502,1499641,25,94.8571428571429,0,1.0,2,74.8510707142857,50.4285714285714,29.332145,34.4285714285714,86.0,,,,,38458
2011-11-06,201145,94.0,94,94,94,0.8811622,6.268167,0,4,150140220114519589,2023-08-20,0,1.1968808,1499641,24.5714285714286,94.8571428571429,0,0.0,2,74.0291007142857,51.2857142857143,29.2891737142857,34.5714285714286,45.0,,,,,38458
2011-10-30,201144,88.0,88,88,88,0.9193347,5.868071,0,4,150140220114419589,2023-08-20,0,1.2493789,1499641,25,97.4285714285714,1,0.0,2,77.7541728571429,53.4285714285714,29.1056165714286,34.4285714285714,51.0,,,,,38458
2011-10-23,201143,82.0,82,82,82,0.9328983,5.467975,0,1,150140220114319589,2023-08-20,0,1.281669,1499641,25.4285714285714,94.2857142857143,0,0.0,2,74.7445994285714,49.7142857142857,29.5519535714286,35,36.0,,,,,38458
2011-10-16,201142,63.0,63,63,63,0.68656737,4.2010055,0,1,150140220114219589,2023-08-20,0,1.0922554,1499641,24.1428571428571,97.4285714285714,1,0.0,1,79.198455,52.7142857142857,28.3503458571429,34.1428571428571,29.0,,,,,38458
2011-10-09,201141,74.0,74,74,74,0.9366954,4.9345145,0,1,150140220114119589,2023-08-20,0,1.3068962,1499641,25.5714285714286,92,0,0.0,1,71.2584457142857,46.1428571428571,30.1322751428571,35.2857142857143,39.0,,,,,38458
2011-10-02,201140,47.0,47,47,47,0.14404085,3.1340835,0,1,150140220114019589,2023-08-20,0,0.8128173,1499641,24.8571428571429,95.8571428571429,0,0.0,1,71.8355735714286,44,30.0545382857143,35.7142857142857,21.0,,,,,38458
2011-09-25,201139,58.0,58,58,58,0.45892698,3.8675923,0,1,150140220113919589,2023-08-20,0,0.9811856,1499641,25,96.5714285714286,0,0.0,1,72.3776957142857,46.4285714285714,30.1243385714286,35.4285714285714,22.0,,,,,38458
2011-09-18,201138,62.0,62,62,62,0.47479376,4.1343226,0,1,150140220113819589,2023-08-20,0,0.98877776,1499641,25.1428571428571,95.7142857142857,0,0.0,1,74.2909014285714,46.8571428571429,29.9340057142857,35.8571428571429,25.0,,,,,38458
2011-09-11,201137,52.0,52,52,52,0.15192205,3.4674966,0,1,150140220113719589,2023-08-20,0,0.8256988,1499641,24.7142857142857,98.2857142857143,0,0.0,1,75.3280414285714,45.4285714285714,29.5482298571429,35.1428571428571,18.0,,,,,38458
2011-09-04,201136,67.0,67,67,67,0.76513815,4.467736,0,1,150140220113619589,2023-08-20,0,1.1371844,1499641,24.8571428571429,97.4285714285714,0,0.0,1,75.2089814285714,46.7142857142857,29.3458924285714,35.2857142857143,33.0,,,,,38458
2011-08-28,201135,70.0,70,70,70,0.8150694,4.6677837,0,1,150140220113519589,2023-08-20,0,1.1701618,1499641,24.8571428571429,97.4285714285714,0,0.0,1,73.7969085714286,46.5714285714286,29.7032962857143,35,25.0,,,,,38458
2011-08-21,201134,53.0,53,53,53,0.1452645,3.5341792,0,1,150140220113419589,2023-08-20,0,0.82294685,1499641,24.5714285714286,99.1428571428571,0,0.0,1,78.3951971428571,50.7142857142857,29.0911534285714,35,18.0,,,,,38458
2011-08-14,201133,53.0,53,53,53,0.2093671,3.5341792,0,1,150140220113319589,2023-08-20,0,0.8600878,1499641,24.7142857142857,98.2857142857143,0,0.0,1,78.01295,49.1428571428571,29.1703698571429,35.1428571428571,23.0,,,,,38458
2011-08-07,201132,76.0,76,76,76,0.97412467,5.0678797,0,1,150140220113219589,2023-08-20,0,1.4086921,1499641,23.8571428571429,99.1428571428571,0,1.0,1,78.8409657142857,52,28.716713,34.4285714285714,22.0,,,,,38458
2011-07-31,201131,64.0,64,64,64,0.892413,4.2676883,0,1,150140220113119589,2023-08-20,0,1.2602443,1499641,24.5714285714286,97.5714285714286,1,0.0,1,79.7466852857143,52.5714285714286,28.7423161428571,34.7142857142857,20.0,,,,,38458
2011-07-24,201130,50.0,50,50,50,0.37714317,3.3341312,0,1,150140220113019589,2023-08-20,0,0.94045055,1499641,24.2857142857143,1E+2,1,0.0,1,82.081645,55.5714285714286,28.2501822857143,33.8571428571429,23.0,,,,,38458
2011-07-17,201129,46.0,46,46,46,0.18211783,3.0674007,0,1,150140220112919589,2023-08-20,0,0.8351758,1499641,24,1E+2,0,0.0,1,80.2199842857143,54.4285714285714,28.6396008571429,34,11.0,,,,,38458
2011-07-10,201128,56.0,56,56,56,0.5674414,3.734227,0,1,150140220112819589,2023-08-20,0,1.0327641,1499641,24,1E+2,0,0.0,1,83.3912641428571,57.8571428571429,27.7242987142857,33.5714285714286,7.0,,,,,38458
2011-07-03,201127,57.0,57,57,57,0.6486998,3.8009098,0,1,150140220112719589,2023-08-20,0,1.0752503,1499641,23.2857142857143,1E+2,0,0.0,1,86.0506991428571,6E+1,26.9499724285714,32.4285714285714,26.0,,,,,38458
2011-06-26,201126,55.0,55,55,55,0.49495834,3.6675444,0,1,150140220112619589,2023-08-20,0,0.9976035,1499641,23.7142857142857,1E+2,0,0.0,1,86.254185,60.2857142857143,27.0760781428571,32.1428571428571,18.0,,,,,38458
2011-06-19,201125,51.0,51,51,51,0.111903474,3.4008138,0,2,150140220112519589,2023-08-20,0,0.7970882,1499641,24.4285714285714,1E+2,1,0.0,1,85.8492922857143,59,27.7380677142857,33.7142857142857,16.0,,,,,38458
2011-06-12,201124,53.0,53,53,53,0.0124341175,3.5341792,0,2,150140220112419589,2023-08-20,0,0.6745672,1499641,24.5714285714286,1E+2,1,0.0,1,83.414538,56.4285714285714,28.1399767142857,33.5714285714286,12.0,,,,,38458
2011-06-05,201123,57.0,57,57,57,0.0049477937,3.8009098,0,2,150140220112319589,2023-08-20,0,0.648953,1499641,25,1E+2,1,0.0,1,81.2103157142857,53.4285714285714,28.8154574285714,34.2857142857143,17.0,,,,,38458
2011-05-29,201122,82.0,82,82,82,0.33971572,5.467975,0,4,150140220112219589,2023-08-20,0,0.93859935,1499641,24.5714285714286,1E+2,1,0.0,2,89.3291164285714,65.1428571428571,27.2743304285714,32.7142857142857,30.0,,,,,38458
2011-05-22,201121,101.0,101,101,101,0.816889,6.7349453,0,4,150140220112119589,2023-08-20,0,1.140079,1499641,24.7142857142857,1E+2,1,0.0,2,88.9240878571429,65.1428571428571,27.319263,33,27.0,,,,,38458
2011-05-15,201120,81.0,81,81,81,0.11285158,5.401293,0,4,150140220112019589,2023-08-20,0,0.83402026,1499641,24.2857142857143,1E+2,1,0.0,2,89.1768827142857,62.1428571428571,27.1985074285714,32.8571428571429,27.0,,,,,38458
2011-05-08,201119,85.0,85,85,85,0.06873584,5.668023,0,4,150140220111919589,2023-08-20,0,0.8062098,1499641,25.1428571428571,1E+2,1,0.0,2,87.03631,62.2857142857143,27.73396,32.8571428571429,28.0,,,,,38458
2011-05-01,201118,94.0,94,94,94,0.14122613,6.268167,0,4,150140220111819589,2023-08-20,0,0.8601282,1499641,24.7142857142857,1E+2,1,0.0,2,87.6192605714286,61,28.0191977142857,33.7142857142857,43.0,,,,,38458
2011-04-24,201117,119.0,119,119,119,0.35248268,7.9352326,0,4,150140220111719589,2023-08-20,0,0.9527411,1499641,24.4285714285714,1E+2,1,0.0,2,87.7735428571429,64.8571428571429,27.2575184285714,32.2857142857143,43.0,,,,,38458
2011-04-17,201116,100.0,100,100,100,0.00038231956,6.6682625,0,4,150140220111619589,2023-08-20,0,0.6524547,1499641,24.7142857142857,1E+2,1,0.0,2,88.9827241428571,64.8571428571429,27.1651537142857,32.5714285714286,47.0,,,,,38458
2011-04-10,201115,104.0,104,104,104,5.093394e-06,6.9349933,0,4,150140220111519589,2023-08-20,0,0.58590275,1499641,23.7142857142857,1E+2,0,0.0,2,89.3787882857143,64.4285714285714,26.5280145714286,31,29.0,,,,,38458
2011-04-03,201114,178.0,178,178,178,0.15355335,11.869508,0,4,150140220111419589,2023-08-20,0,0.90002894,1499641,24.2857142857143,1E+2,1,0.0,2,89.5155822857143,64.1428571428571,26.7646875714286,32.8571428571429,63.0,,,,,38458
2011-03-27,201113,162.0,162,162,162,0.013155064,10.802586,0,4,150140220111319589,2023-08-20,0,0.7924452,1499641,24.2857142857143,1E+2,1,0.0,2,94.1270827142857,75.7142857142857,26.0094657142857,30.1428571428571,73.0,,,,,38458
2011-03-20,201112,213.0,213,213,213,0.81278807,14.2034,0,4,150140220111219589,2023-08-20,0,1.0918689,1499641,24.4285714285714,1E+2,1,0.0,2,88.15564,65.7142857142857,27.2975382857143,32.1428571428571,85.0,,,,,38458
2011-03-13,201111,218.0,218,218,218,0.9469259,14.536813,0,4,150140220111119589,2023-08-20,0,1.1746241,1499641,23.4285714285714,1E+2,0,0.0,2,86.3792442857143,64.8571428571429,26.738246,31.8571428571429,86.0,,,,,38458
2011-03-06,201110,193.0,193,193,193,0.51725847,12.869747,0,4,150140220111019589,2023-08-20,0,1.004415,1499641,24,1E+2,0,0.0,2,91.5482134285714,69.4285714285714,26.3377334285714,31.4285714285714,83.0,,,,,38458
2011-02-27,201109,179.0,179,179,179,0.03901465,11.93619,0,4,150140220110919589,2023-08-20,0,0.8369607,1499641,24.1428571428571,99.1428571428571,1,0.0,2,85.1000742857143,61.8571428571429,27.202983,32.2857142857143,74.0,,,,,38458
2011-02-20,201108,176.0,176,176,176,0.006360971,11.736142,0,4,150140220110819589,2023-08-20,0,0.77935916,1499641,24.2857142857143,1E+2,1,0.0,2,87.8089042857143,65.4285714285714,26.9913902857143,32,83.0,,,,,38458
2011-02-13,201107,222.0,222,222,222,0.6978467,14.803543,0,4,150140220110719589,2023-08-20,0,1.0510134,1499641,23.8571428571429,1E+2,0,0.0,2,93.5259555714286,73,25.4060617142857,3E+1,87.0,,,,,38458
2011-02-06,201106,250.0,250,250,250,0.999138,16.670656,0,4,150140220110619589,2023-08-20,0,1.3525767,1499641,24.1428571428571,1E+2,1,1.0,2,85.6133357142857,6E+1,27.2809008571429,32.7142857142857,108.0,,,,,38458
2011-01-30,201105,218.0,218,218,218,0.99818325,14.536813,0,4,150140220110519589,2023-08-20,0,1.3497591,1499641,24,1E+2,0,1.0,2,87.794795,62.8571428571429,26.9553065714286,32.1428571428571,107.0,,,,,38458
2011-01-23,201104,173.0,173,173,173,0.98635936,11.536095,0,4,150140220110419589,2023-08-20,0,1.2871972,1499641,23.4285714285714,1E+2,0,1.0,2,84.8817451428571,62.4285714285714,27.0257537142857,32.4285714285714,97.0,,,,,38458
2011-01-16,201103,172.0,172,172,172,0.9999836,11.469412,0,4,150140220110319589,2023-08-20,0,1.6613158,1499641,23.8571428571429,99.1428571428571,0,1.0,2,89.1752742857143,67.2857142857143,26.0731244285714,30.5714285714286,91.0,,,,,38458
2011-01-09,201102,139.0,139,139,139,0.9999746,9.268885,0,4,150140220110219589,2023-08-20,0,1.7465613,1499641,24,99.1428571428571,0,1.0,2,88.5890442857143,68,26.708507,31.7142857142857,75.0,,,,,38458
2011-01-02,201101,98.0,98,98,98,0.9881731,6.5348973,0,1,150140220110119589,2023-08-20,0,1.4220415,1499641,24,99.1428571428571,0,1.0,2,87.8457038571429,65.5714285714286,26.7615307142857,31.2857142857143,42.0,,,,,38458
2010-12-26,201052,74.0,74,74,74,0.59019446,4.9345145,0,1,150140220105219589,2023-08-20,0,1.0384583,1499641,24,1E+2,0,0.0,1,84.4429214285714,57.5714285714286,27.5687422857143,33.5714285714286,54.0,,,,,38458
2010-12-19,201051,61.0,61,61,61,0.034980062,4.0676403,0,1,150140220105119589,2023-08-20,0,0.7383907,1499641,23.5714285714286,1E+2,0,0.0,1,88.0197978571429,65.1428571428571,26.7762988571429,32.2857142857143,38.0,,,,,38458
2010-12-12,201050,69.0,69,69,69,0.013058352,4.6011014,0,2,150140220105019589,2023-08-20,0,0.70721513,1499641,24.2857142857143,99.1428571428571,1,0.0,1,83.1225478571429,58.4285714285714,27.5713297142857,33,50.0,,,,,38458
2010-12-05,201049,78.0,78,78,78,0.008361146,5.201245,0,4,150140220104919589,2023-08-20,0,0.7045186,1499641,24.4285714285714,1E+2,1,0.0,2,80.956808,53.7142857142857,28.7587658571429,34.5714285714286,54.0,,,,,38458
2010-11-28,201048,104.0,104,104,104,0.20735925,6.9349933,0,4,150140220104819589,2023-08-20,0,0.8959829,1499641,24.5714285714286,99.1428571428571,1,0.0,2,77.9787057142857,53.7142857142857,29.1282778571429,34.8571428571429,74.0,,,,,38458
2010-11-21,201047,106.0,106,106,106,0.52478576,7.0683584,0,4,150140220104719589,2023-08-20,0,1.0085775,1499641,24.8571428571429,97.4285714285714,1,0.0,2,77.56841,52.8571428571429,29.2930895714286,34.8571428571429,63.0,,,,,38458
